Query	Match	COG	COGMembershipClass	FunctionalCategory	Name	Gene	FunctionalPathway	PMID	PDBID
group_935	WP_004681073	COG0730	0	P	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	TauE		21183667;22797525	
group_936	WP_004681063	COG0683	0	E	ABC-type branched-chain amino acid transport system, periplasmic component	LivK			1USG
group_937	WP_011005524	COG5441	0	V	ATP-binding helicase-inhibiting domain, Tm-1/UPF0261 family	Tm-1N		25092327	3WRV
group_938	WP_002967140	COG0161	0	H	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	BioA	Biotin biosynthesis		1MLY
group_939	WP_005972176	COG2334	0	T	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	SrkA	Threonine biosynthesis		1ZYL
group_94	WP_004681048	COG0160	0	E	Acetylornithine aminotransferase/4-aminobutyrate aminotransferase	ArgD	Arginine biosynthesis		1SF2
group_941	WP_002968181	COG4214	0	G	ABC-type xylose transport system, permease component	XylH			
group_942	WP_002966646	COG1344	0	N	Flagellin and related hook-associated protein FlgL	FlgL			1IO1
group_945	WP_004680898	COG2971	0	G	BadF-type ATPase, related to human N-acetylglucosamine kinase	BadF		17954692;12761179;12761179	
group_946	WP_004683728	COG0834	2	ET	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	HisJ			1GGG
group_947	WP_004683727	COG2084	0	I	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	MmsB			1I36
group_950	WP_002964053	COG2945	0	R	Alpha/beta superfamily hydrolase				2FUK
group_951	WP_004683719	COG2377	0	M	1,6-Anhydro-N-acetylmuramate kinase	AnmK		15901686	3CQY
group_952	WP_002964050	COG0162	0	J	Tyrosyl-tRNA synthetase	TyrS	Aminoacyl-tRNA synthetases		4OUD
group_954	WP_004683707	COG4872	0	S	Uncharacterized membrane protein				
group_955	WP_002964019	COG0739	1	M	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	NlpD			2GU1
group_958	WP_002971009	COG0790	2	R	TPR repeat	TPR			1KLX
group_959	WP_004683674	COG2017	0	G	Galactose mutarotase or related enzyme	GalM			1LUR
group_961	WP_002963966	COG2814	0	G	Predicted arabinose efflux permease AraJ, MFS family	AraJ			4LDS
group_962	WP_004683624	COG0340	0	H	Biotin-(acetyl-CoA carboxylase) ligase	BirA2	Biotin biosynthesis	32188788	1BIA
group_965	WP_004684662	COG0513	1	L	Superfamily II DNA and RNA helicase	SrmB			3RRM
group_966	WP_002965368	COG3637	0	M	Opacity protein LomR and related surface antigens	LomR			1Q9F
group_967	WP_004686026	COG1522	0	K	DNA-binding transcriptional regulator, Lrp family	Lrp			1I1G
group_97	WP_004683625	COG0595	0	J	mRNA degradation ribonuclease J1/J2	RnjA			3T3N
group_970	WP_004681969	COG2814	3	G	Predicted arabinose efflux permease AraJ, MFS family	AraJ			4LDS
group_972	WP_004681937	COG3839	0	G	ABC-type sugar transport system, ATPase component MalK	MalK			2ONK
group_973	WP_002965986	COG0411	0	E	ABC-type branched-chain amino acid transport system, ATPase component LivG	LivG		29514851	1G9X
group_974	WP_002963758	COG1138	0	CO	Cytochrome c biogenesis protein CcmF	CcmF			
group_976	WP_004686787	COG4974	1	L	Site-specific recombinase XerD	XerD			1A0P
group_977	WP_005969508	COG3743	1	L	Predicted 5' DNA nuclease, flap endonuclease-1-like, helix-3-turn-helix (H3TH) domain	H3TH			
group_978	WP_004683404	COG0354	0	O	Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters	YgfZ		27941785;22081392	1NRK
group_982	WP_004683498	COG2019	0	F	Archaeal adenylate kinase	AdkA			1KI9
group_983	WP_002963867	COG1396	1	K	Transcriptional regulator, contains XRE-family HTH domain	HipB			1ADR
group_983	WP_002963867	COG4933	1	K	Predicted transcriptional regulator, contains an HTH and PUA-like domains				
group_985	WP_004683515	COG2856	3	O	Zn-dependent peptidase ImmA, M78 family	ImmA			3DTE
group_988	WP_004683558	COG1024	0	I	Enoyl-CoA hydratase/carnithine racemase	CaiD	Fatty acid biosynthesis		1DCI
group_990	WP_002969420	COG0789	1	K	DNA-binding transcriptional regulator, MerR family	SoxR			2VZ4
group_992	WP_005969306	COG0489	2	D	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	Mrp		18616280;19114487;31709520	2PH1
group_995	WP_002964187	COG1853	0	C	FMN reductase RutF, DIM6/NTAB family	RutF	Pyrimidine degradation		1EJE
group_998	WP_004683779	COG0209	1	F	Ribonucleotide reductase alpha subunit	NrdA	Pyrimidine salvage		1R1R
group_998	WP_004683779	COG0209	3	F	Ribonucleotide reductase alpha subunit	NrdA	Pyrimidine salvage		1R1R
group_999	WP_004683764	COG0767	1	M	Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla	MlaE			6IC4
grpE	WP_002965419	COG0576	0	O	Molecular chaperone GrpE (heat shock protein HSP-70)	GrpE			1DKG
grxC	WP_002964949	COG0695	0	O	Glutaredoxin	GrxC			1AAZ
grxD	WP_004683648	COG0278	0	O	Glutaredoxin-related protein	GrxD			1YKA
gshB	WP_004684568	COG0189	0	EHJQ	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	LysX	Lysine biosynthesis		1GLV
gstB	WP_004686460	COG0625	2	O	Glutathione S-transferase	GstA			1A0F
guaA	WP_040128756	COG0518	1	F	GMP synthase, glutamine amidotransferase domain	GuaA1	Purine biosynthesis		4WIM
guaA	WP_040128756	COG0519	1	F	GMP synthase, PP-ATPase domain/subunit	GuaA2	Purine biosynthesis		4WIM
guaB	WP_002969361	COG0516	3	F	IMP dehydrogenase/GMP reductase	GuaB	Purine biosynthesis		1B3O
guaB	WP_002969361	COG0516	1	F	IMP dehydrogenase/GMP reductase	GuaB	Purine biosynthesis		1B3O
guaB	WP_002969361	COG2524	3	K	Predicted transcriptional regulator, contains C-terminal CBS domains				
guaD	WP_004682966	COG0402	0	FR	Cytosine/adenosine deaminase or related metal-dependent hydrolase	SsnA	Pyrimidine salvage		3O7U
gyrA	WP_004683824	COG0188	0	L	DNA gyrase/topoisomerase IV, subunit A	GyrA			1SUU
gyrB	WP_004684663	COG0187	1	L	DNA gyrase/topoisomerase IV, subunit B	GyrB			1EI1
hcaB_2	WP_012093398	COG1028	0	I	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	FabG	Fatty acid biosynthesis		6L1H
hda	WP_002967539	COG0593	2	L	Chromosomal replication initiation ATPase DnaA	DnaA			1L8Q
hdfR_2	WP_004682091	COG0583	0	K	DNA-binding transcriptional regulator, LysR family	LysR			2FYI
hdfR_3	WP_004683963	COG0583	0	K	DNA-binding transcriptional regulator, LysR family	LysR			2FYI
hdhA	WP_004686923	COG1028	0	I	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	FabG	Fatty acid biosynthesis		6L1H
hemA	WP_002963484	COG0156	0	H	7-keto-8-aminopelargonate synthetase or related enzyme	BioF	Biotin biosynthesis		1BS0
hemB	WP_002963896	COG0113	0	H	Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	HemB	Heme biosynthesis		1I8J
hemC	WP_002964957	COG0181	0	H	Porphobilinogen deaminase	HemC	Heme biosynthesis		1AH5
hemF	WP_002964654	COG0408	0	H	Coproporphyrinogen-III oxidase HemH, oxygen-dependent	HemF	Heme biosynthesis		3E8J
hemJ	WP_002967029	COG1981	0	H	Protoporphyrinogen oxidase HemJ (unrelated to HemG or HemY)	HemJ		20823222;21642412;25108393;29925590	
hemN_1	WP_002967518	COG0635	0	H	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	HemN	Heme biosynthesis		1OLT
hemN_2	WP_004686823	COG0635	0	H	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	HemN	Heme biosynthesis		1OLT
hflK	WP_002964506	COG0330	1	O	Regulator of protease activity HflC, stomatin/prohibitin superfamily	HflC			
hflX	WP_004683831	COG2262	0	J	50S ribosomal subunit-associated GTPase HflX	HflX		22905870	2QTF
hfq	WP_002964239	COG1923	0	T	sRNA-binding regulator protein Hfq	Hfq			1HK9
hipO_1	WP_012091109	COG1473	0	R	Metal-dependent amidase/aminoacylase/carboxypeptidase	AbgB	Lysine biosynthesis	17307853	3RAM
hipO_2	WP_012091109	COG1473	0	R	Metal-dependent amidase/aminoacylase/carboxypeptidase	AbgB	Lysine biosynthesis	17307853	3RAM
hisA	WP_002965150	COG0106	0	E	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	HisA	Histidine biosynthesis		4U28
hisB	WP_002967034	COG0131	0	E	Imidazoleglycerol phosphate dehydratase HisB	HisB2	Histidine biosynthesis		1RHY
hisD	WP_004684738	COG0141	0	E	Histidinol dehydrogenase	HisD	Histidine biosynthesis		1K75
hisF	WP_004684543	COG0107	0	E	Imidazole glycerol phosphate synthase subunit HisF	HisF	Histidine biosynthesis		1OX4
hisH	WP_004684542	COG0118	0	E	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	HisH	Histidine biosynthesis		1OX4
hisI	WP_002966830	COG0139	0	E	Phosphoribosyl-AMP cyclohydrolase	HisI1	Histidine biosynthesis		1ZPS
hisN	WP_004681196	COG0483	0	G	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	SuhB	Gluconeogenesis		1AWB
hldD	WP_004686870	COG0451	0	M	Nucleoside-diphosphate-sugar epimerase	WcaG			2X4G
hmrR	WP_010658066	COG0789	0	K	DNA-binding transcriptional regulator, MerR family	SoxR			2VZ4
hpaD	WP_004681039	COG0346	1	Q	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	GloA		11830595	3R4Q
hpaE_1	WP_012093149	COG1012	0	I	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	AdhE	Proline degradation		1A4S
hpaE_2	WP_004681041	COG1012	0	I	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	AdhE	Proline degradation		1A4S
hpaH	WP_004681035	COG3971	0	Q	2-keto-4-pentenoate hydratase	MhpD			1SV6
hpaI	WP_002966626	COG3836	0	G	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	HpcH			1DXE
hpaR	WP_002966619	COG1846	1	K	DNA-binding transcriptional regulator, MarR family	MarR			1JGS
hprK	WP_002965158	COG1493	2	T	Serine kinase of the HPr protein, regulates carbohydrate metabolism	HprK			1JB1
hpt	WP_002965051	COG0634	0	F	Hypoxanthine-guanine phosphoribosyltransferase	HptA	Purine salvage		1G9S
hrcA	WP_002965420	COG1420	0	K	Transcriptional regulator of heat shock response	HrcA			1STZ
hrpB_1	WP_025198990	COG1643	2	J	HrpA-like RNA helicase	HrpA			5N8R
hrpB_2	WP_005970239	COG1643	2	J	HrpA-like RNA helicase	HrpA			5N8R
hslO	WP_004685425	COG1281	0	O	Redox-regulated molecular chaperone, HSP33 family	HslO			1HW7
hslU	WP_004684541	COG1220	0	O	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU	HslU			1DO0
hslV	WP_004686729	COG5405	0	O	ATP-dependent protease HslVU (ClpYQ), peptidase subunit	HslV			5JI3
hspQ	WP_002966060	COG3785	0	O	Heat shock protein HspQ	HspQ			5YCQ
htpX	WP_004684282	COG0501	0	O	Zn-dependent protease with chaperone function	HtpX			2YPT
hutC	WP_004682317	COG2188	0	K	DNA-binding transcriptional regulator, GntR family	MngR			2WV0
hutG	WP_004682324	COG3741	0	E	N-formylglutamate amidohydrolase	HutG			
hutH	WP_012091500	COG2986	0	E	Histidine ammonia-lyase	HutH			1B8F
hutI	WP_012091501	COG1228	0	Q	Imidazolonepropionase or related amidohydrolase	HutI			3OOQ
hutU	WP_004682328	COG2987	0	E	Urocanate hydratase	HutU			1UWK
hydA	WP_004682826	COG0044	0	F	Dihydroorotase or related cyclic amidohydrolase	AllB	Pyrimidine biosynthesis		1J79
ibpA	WP_002966528	COG0071	0	O	Small heat shock protein IbpA, HSP20 family	IbpA			1GME
ilvA	WP_004683784	COG1171	1	E	Threonine deaminase	IlvA	Isoleucine, leucine, valine biosynthesis		3IAU
ilvC	WP_004683995	COG0059	0	EH	Ketol-acid reductoisomerase	IlvC	Isoleucine, leucine, valine biosynthesis		1NP3
ilvD	WP_004684648	COG0129	0	EG	Dihydroxyacid dehydratase/phosphogluconate dehydratase	IlvD	Isoleucine, leucine, valine biosynthesis		2GP4
ilvE	WP_012093141	COG0115	0	EH	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	IlvE	Isoleucine, leucine, valine biosynthesis		1A3G
ilvN	WP_002964498	COG0440	0	E	Acetolactate synthase, small subunit	IlvH	Isoleucine, leucine, valine biosynthesis		2F1F
infA	WP_002965531	COG0361	0	J	Translation initiation factor IF-1	InfA	Translation factors		5FIM
infB	WP_004684582	COG0532	1	J	Translation initiation factor IF-2, a GTPase	InfB	Translation factors		5ME0
infB	WP_004684582	COG3064	3	M	Membrane protein TolA involved in colicin uptake	TolA			1S62
infC	WP_011265387	COG0290	0	J	Translation initiation factor IF-3	InfC	Translation factors		2IFE
iolB	WP_004682017	COG3718	0	G	5-deoxy-D-glucuronate isomerase	IolB			2QJV
iolC	WP_004682011	COG0524	1	G	Sugar or nucleoside kinase, ribokinase family	RbsK	Glycolysis		2QCV
iolC	WP_004682011	COG3892	1	G	Myo-inositol catabolism protein LolC	IolC			
iolD	WP_041594656	COG3962	0	G	TPP-dependent trihydroxycyclohexane-1,2-dione (THcHDO) dehydratase, myo-inositol metabolism	IolD			
iolE	WP_002967271	COG1082	0	G	Sugar phosphate isomerase/epimerase	YcjR		30742415	3KTC
iolG	WP_004682008	COG0673	0	R	Predicted dehydrogenase	MviM			3UUW
iolG_1	WP_004684523	COG0673	0	R	Predicted dehydrogenase	MviM			3UUW
iolG_2	WP_004681292	COG0673	0	R	Predicted dehydrogenase	MviM			3UUW
iolG_3	WP_004681295	COG0673	0	R	Predicted dehydrogenase	MviM			3UUW
ispE	WP_004683026	COG1947	0	I	4-diphosphocytidyl-2C-methyl-D-erythritol kinase	IspE	Isoprenoid biosynthesis		1OJ4
ispG	WP_004684229	COG0821	0	I	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	IspG	Isoprenoid biosynthesis		2Y0F
ispH	WP_004683139	COG0761	0	I	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	IspH	Isoprenoid biosynthesis		3DNF
kdsA	WP_002964262	COG2877	0	M	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	KdsA	Lipid A biosynthesis		1G7U
lepA	WP_004682459	COG0481	0	J	Translation elongation factor EF-4, membrane-bound GTPase	LepA			3DEG
lepB	WP_002970991	COG0681	3	U	Signal peptidase I	LepB		1925027	1B12
leuA	WP_004686926	COG0119	1	E	Isopropylmalate/homocitrate/citramalate synthases	LeuA	Isoleucine, leucine, valine biosynthesis		4JN6
leuB	WP_004682269	COG0473	0	CE	Isocitrate/isopropylmalate dehydrogenase	LeuB	TCA cycle		1GC9
leuC	WP_004684442	COG0065	0	E	Homoaconitase/3-isopropylmalate dehydratase large subunit	LeuC	Isoleucine, leucine, valine biosynthesis		4KP1
leuD	WP_002965763	COG0066	0	E	3-isopropylmalate dehydratase small subunit	LeuD	Isoleucine, leucine, valine biosynthesis		3Q3W
lexA	WP_004683851	COG1974	0	KT	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	LexA			1AY9
lexA_1	WP_002967252	COG1525	1	L	Endonuclease YncB, thermonuclease family	YncB			
lhgO	WP_004682421	COG0579	0	G	L-2-hydroxyglutarate oxidase LhgO	LhgO			3DME
ligA	WP_004684014	COG0272	0	L	NAD-dependent DNA ligase	Lig			5TT5
lipA	WP_002964253	COG0320	0	H	Lipoate synthase	LipA	Lipoate biosynthesis	27941785	4U0O
lipB	WP_005971356	COG0321	0	H	Lipoate-protein ligase B	LipB	Lipoate biosynthesis	19798051	2QHT
livH	WP_004681099	COG0559	0	E	Branched-chain amino acid ABC-type transport system, permease component	LivH			
livM	WP_002966967	COG4177	1	E	ABC-type branched-chain amino acid transport system, permease component	LivM			
lnt	WP_011005451	COG0815	0	M	Apolipoprotein N-acyltransferase	Lnt			6NWR
lon	WP_004683829	COG0466	0	O	ATP-dependent Lon protease, bacterial type	Lon			6ON2
lpdA	WP_002964255	COG1249	0	C	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	Lpd	Glycine cleavagePyruvate oxidation		6QKG
lptB	WP_002965405	COG1137	0	M	ABC-type lipopolysaccharide export system, ATPase component	LptB		12029038	5L75
lptC	WP_004684681	COG5375	0	S	Uncharacterized conserved protein				
lptF	WP_004683435	COG0795	0	MN	Lipopolysaccharide export LptBFGC system, permease protein LptF	LptF			6S8H
lptG	WP_002967526	COG0795	0	MN	Lipopolysaccharide export LptBFGC system, permease protein LptF	LptF			6S8H
lpxA	WP_002964279	COG1043	0	M	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase	LpxA	Lipid A biosynthesis		1J2Z
lpxB	WP_002964277	COG0763	0	M	Lipid A disaccharide synthetase	LpxB	Lipid A biosynthesis		5W8N
lpxD	WP_004683864	COG0764	0	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase	FabA	Fatty acid biosynthesis		1MKA
lpxK	WP_002966366	COG1663	0	M	Tetraacyldisaccharide-1-P 4'-kinase (Lipid A 4'-kinase)	LpxK	Lipid A biosynthesis		4EHW
lpxL	WP_004683664	COG1560	0	I	Palmitoleoyl-ACP: Kdo2-lipid-IV acyltransferase (lipid A biosynthesis)	LpxP	Lipid A biosynthesis	11830595	5F2T
lysA	WP_011004944	COG0019	0	E	Diaminopimelate decarboxylase	LysA	Lysine biosynthesis		1D7K
lysDH	WP_010658899	COG1748	0	E	Saccharopine dehydrogenase, NADP-dependent	Lys9	Lysine biosynthesis		1E5L
macB_1	WP_004684135	COG0577	3	V	ABC-type antimicrobial peptide transport system, permease component	SalY			
macB_1	WP_004684135	COG1136	1	M	ABC-type lipoprotein export system, ATPase component	LolD			5GKO
macB_2	WP_004686311	COG0577	2	V	ABC-type antimicrobial peptide transport system, permease component	SalY			
map	WP_002969557	COG0024	0	J	Methionine aminopeptidase	Map			3J2I
mazG	WP_041594637	COG3956	2	R	Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain	YabN			
mcd	WP_004681477	COG1960	0	I	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	CaiA	Fatty acid biosynthesis		1BUC
mce	WP_002963953	COG0346	0	Q	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	GloA		11830595	3R4Q
mdh	WP_004684458	COG0039	0	C	Malate/lactate dehydrogenase	Mdh	TCA cycle		4WLO
mdtB	WP_004682824	COG0841	0	V	Multidrug efflux pump subunit AcrB	AcrB			1IWG
mdtG	WP_004682106	COG2814	0	G	Predicted arabinose efflux permease AraJ, MFS family	AraJ			4LDS
mepA	WP_004686911	COG3770	0	M	Murein endopeptidase MepA (D-alanyl-D-alanine-endopeptidase)	MepA			1TZP
metF	WP_012091731	COG0685	0	E	5,10-methylenetetrahydrofolate reductase	MetF			1B5T
metH	WP_011005393	COG0646	1	E	Methionine synthase I (cobalamin-dependent), methyltransferase domain	MetH1	Methionine biosynthesis		1LT7
metH	WP_011005393	COG1410	1	E	Methionine synthase I, cobalamin-binding domain	MetH2	Methionine biosynthesis		4DJD
metK	WP_011005450	COG0192	0	H	S-adenosylmethionine synthetase	MetK	Methionine biosynthesis		1FUG
mfd	WP_011005674	COG1197	0	LK	Transcription-repair coupling factor (superfamily II helicase)	Mfd			2EYQ
mgtA	WP_005972079	COG0474	0	P	Magnesium-transporting ATPase (P-type)	MgtA			1IWO
mgtE	WP_004682253	COG2239	0	P	Mg/Co/Ni transporter MgtE (contains CBS domain)	MgtE			2YVX
mhpA	WP_004686260	COG0654	0	HC	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	UbiH	Ubiquinone biosynthesis		1BF3
miaA	WP_004684000	COG0324	0	J	tRNA A37 N6-isopentenylltransferase MiaA	MiaA	tRNA modification		2ZM5
miaB	WP_004684577	COG0621	0	J	tRNA A37 methylthiotransferase MiaB	MiaB	tRNA modification	17407324;20472640;20584901	4JC0
minC	WP_002966269	COG0850	0	D	Septum site-determining protein MinC	MinC			1HF2
minD	WP_004681643	COG2894	0	D	Septum site-determining ATPase MinD	MinD			4V02
minE	WP_002966267	COG0851	0	D	Septum formation topological specificity factor MinE	MinE			1EV0
